KIC ID,surpassed threshold,total,ratio
3247742,3,15,0.2
3101178,1,18,0.05555555556
2709111,1,18,0.05555555556
2986397,3,18,0.1666666667
1027900,2,18,0.1111111111
2019396,4,17,0.2352941176
3216742,3,18,0.1666666667
3324150,2,18,0.1111111111
2993013,2,18,0.1111111111
2865242,1,15,0.06666666667
2157650,4,18,0.2222222222
2982965,1,8,0.125
3128866,2,15,0.1333333333
2558246,1,18,0.05555555556
2165554,4,18,0.2222222222
2834414,2,18,0.1111111111
3356577,4,15,0.2666666667
3324533,2,18,0.1111111111
3337124,1,18,0.05555555556
2575161,1,13,0.07692307692
3102990,3,18,0.1666666667
1868457,1,18,0.05555555556
2447773,2,18,0.1111111111
2983040,1,18,0.05555555556
2163856,2,18,0.1111111111
3239508,4,18,0.2222222222
1718753,2,18,0.1111111111
3110891,2,18,0.1111111111
3099759,5,18,0.2777777778
3230227,5,18,0.2777777778
2557265,1,18,0.05555555556
3235755,2,18,0.1111111111
2449020,2,18,0.1111111111
2020086,1,18,0.05555555556
2854909,2,18,0.1111111111
3355997,7,15,0.4666666667
2983219,1,18,0.05555555556
1868404,1,18,0.05555555556
3240365,1,18,0.05555555556
3228825,1,18,0.05555555556
3216716,2,16,0.125
3353432,2,15,0.1333333333
2860936,7,18,0.3888888889
2309943,1,18,0.05555555556
2558488,2,18,0.1111111111
2282587,1,18,0.05555555556
3110253,1,18,0.05555555556
3115728,1,18,0.05555555556
2284679,3,18,0.1666666667
1575203,1,18,0.05555555556
2285109,2,18,0.1111111111
2721170,1,10,0.1
3347807,1,18,0.05555555556
1430118,1,18,0.05555555556
2014282,2,18,0.1111111111
3356343,4,15,0.2666666667
2696381,3,18,0.1666666667
3233004,4,18,0.2222222222
2015501,1,18,0.05555555556
1295296,2,18,0.1111111111
3240159,10,18,0.5555555556
2715342,3,18,0.1666666667
2422539,4,18,0.2222222222
3329253,1,18,0.05555555556
2860126,1,18,0.05555555556
3222359,7,18,0.3888888889
2834202,1,18,0.05555555556
2421946,2,18,0.1111111111
2848919,2,5,0.4
3128673,1,15,0.06666666667
2303200,1,18,0.05555555556
2845408,2,18,0.1111111111
3124278,2,18,0.1111111111
2713894,2,18,0.1111111111
3325203,2,18,0.1111111111
2718672,2,18,0.1111111111
2852641,3,18,0.1666666667
2285584,1,18,0.05555555556
2833020,2,18,0.1111111111
2162160,2,18,0.1111111111
3236108,3,18,0.1666666667
2694407,2,18,0.1111111111
2696350,1,18,0.05555555556
2555979,1,18,0.05555555556
3424105,1,15,0.06666666667
1849555,5,18,0.2777777778
3329865,5,18,0.2777777778
2310610,2,18,0.1111111111
2282763,2,18,0.1111111111
2306916,1,18,0.05555555556
3245894,5,15,0.3333333333
3247196,3,15,0.2
1569822,2,18,0.1111111111
3097420,1,18,0.05555555556
2857130,3,18,0.1666666667
3121155,1,18,0.05555555556
2857554,1,18,0.05555555556
1296063,2,18,0.1111111111
2856815,1,18,0.05555555556
3337536,2,18,0.1111111111
3355384,3,15,0.2
3098837,1,18,0.05555555556
3239926,2,18,0.1111111111
3236536,2,18,0.1111111111
2556597,2,18,0.1111111111
3247767,4,15,0.2666666667
3003323,2,15,0.1333333333
2585190,3,16,0.1875
2971520,2,18,0.1111111111
3240119,2,18,0.1111111111
3245833,3,15,0.2
1867630,2,18,0.1111111111
2576993,1,18,0.05555555556
2717009,2,18,0.1111111111
2992573,1,15,0.06666666667
3222767,2,18,0.1111111111
3102384,5,18,0.2777777778
2555118,4,18,0.2222222222
3120676,3,18,0.1666666667
1723752,2,18,0.1111111111
3114215,1,9,0.1111111111
2011582,3,17,0.1764705882
2554695,4,18,0.2222222222
2555747,4,18,0.2222222222
2554453,2,18,0.1111111111
3335660,2,18,0.1111111111
3097214,2,18,0.1111111111
2571370,1,18,0.05555555556
3120486,1,18,0.05555555556
3348495,1,18,0.05555555556
2993038,1,18,0.05555555556
2720444,3,9,0.3333333333
2837276,1,7,0.1428571429
2975145,5,18,0.2777777778
3425414,3,18,0.1666666667
2849057,2,18,0.1111111111
3424700,2,18,0.1111111111
2692591,1,18,0.05555555556
2695129,3,18,0.1666666667
1726211,1,18,0.05555555556
2833073,2,18,0.1111111111
3115766,2,18,0.1111111111
2438003,3,18,0.1666666667
2447932,1,18,0.05555555556
1868018,3,18,0.1666666667
3344409,1,9,0.1111111111
2973073,1,18,0.05555555556
2310881,1,18,0.05555555556
3115153,1,18,0.05555555556
2581101,1,18,0.05555555556
3347029,1,18,0.05555555556
2997437,3,15,0.2
3121359,1,18,0.05555555556
2451037,1,18,0.05555555556
3110846,1,14,0.07142857143
2438863,2,18,0.1111111111
1026294,1,18,0.05555555556
3098032,2,18,0.1111111111
1873898,1,17,0.05882352941
2425348,1,9,0.1111111111
2156998,1,18,0.05555555556
1996078,2,18,0.1111111111
3327769,2,18,0.1111111111
1572201,2,18,0.1111111111
1849334,5,18,0.2777777778
2299543,6,18,0.3333333333
2848929,1,18,0.05555555556
1575672,1,18,0.05555555556
2164262,1,8,0.125
2837475,3,18,0.1666666667
2309531,3,18,0.1666666667
3116348,3,18,0.1666666667
3353043,1,15,0.06666666667
1996415,2,18,0.1111111111
1576469,2,18,0.1111111111
2444188,1,18,0.05555555556
2568654,3,11,0.2727272727
1872375,1,18,0.05555555556
2850913,2,18,0.1111111111
2165718,1,18,0.05555555556
2696732,2,18,0.1111111111
2713895,1,18,0.05555555556
3326641,1,18,0.05555555556
2444527,1,18,0.05555555556
2832769,1,18,0.05555555556
2836369,2,18,0.1111111111
892203,1,18,0.05555555556
3247334,4,13,0.3076923077
2578801,3,18,0.1666666667
1995461,1,18,0.05555555556
3216334,3,18,0.1666666667
2424039,4,18,0.2222222222
2580613,1,18,0.05555555556
3231985,5,18,0.2777777778
3353679,4,15,0.2666666667
2718288,1,18,0.05555555556
1292666,1,18,0.05555555556
1723908,1,18,0.05555555556
2443903,2,18,0.1111111111
3330313,3,18,0.1666666667
3355784,2,15,0.1333333333
1722816,1,18,0.05555555556
1292498,2,18,0.1111111111
2019979,2,11,0.1818181818
3239929,1,18,0.05555555556
3343418,1,18,0.05555555556
2855603,1,18,0.05555555556
3102181,5,18,0.2777777778
3122749,1,18,0.05555555556
2985703,2,18,0.1111111111
2306716,1,5,0.2
3217475,1,18,0.05555555556
2451256,1,18,0.05555555556
2997232,1,18,0.05555555556
2995101,1,18,0.05555555556
3329839,2,18,0.1111111111
2854713,1,18,0.05555555556
3351749,1,5,0.2
2283280,3,18,0.1666666667
2973271,3,18,0.1666666667
2849864,1,18,0.05555555556
2580241,2,18,0.1111111111
3109900,1,18,0.05555555556
3325851,1,18,0.05555555556
1874014,4,18,0.2222222222
2970575,3,18,0.1666666667
2695850,2,18,0.1111111111
1430810,1,18,0.05555555556
2971453,2,18,0.1111111111
2855572,1,18,0.05555555556
2580101,1,18,0.05555555556
2309841,1,18,0.05555555556
2011891,1,18,0.05555555556
2167997,2,18,0.1111111111
2969655,1,18,0.05555555556
3233553,2,18,0.1111111111
2693162,4,18,0.2222222222
2833935,2,18,0.1111111111
3355257,5,15,0.3333333333
2836215,2,18,0.1111111111
2708991,4,18,0.2222222222
2998561,1,18,0.05555555556
3130335,4,15,0.2666666667
3230741,6,18,0.3333333333
3101815,3,15,0.2
2694186,6,12,0.5
2299465,1,18,0.05555555556
2718790,2,18,0.1111111111
2445947,3,15,0.2
2694947,1,18,0.05555555556
2557960,1,18,0.05555555556
3121427,3,18,0.1666666667
3241189,2,18,0.1111111111
2555439,1,18,0.05555555556
3120357,5,18,0.2777777778
2856756,2,18,0.1111111111
3346027,1,18,0.05555555556
3222080,3,18,0.1666666667
3326304,4,18,0.2222222222
1295531,1,18,0.05555555556
1576789,1,18,0.05555555556
2707312,1,18,0.05555555556
2573108,1,18,0.05555555556
2141652,2,18,0.1111111111
2721416,4,18,0.2222222222
2142675,1,11,0.09090909091
2975832,1,13,0.07692307692
2719673,2,18,0.1111111111
2304566,2,18,0.1111111111
3341037,1,8,0.125
2576623,2,18,0.1111111111
3097562,1,18,0.05555555556
3323417,1,18,0.05555555556
2556640,4,16,0.25
3241581,3,18,0.1666666667
2557302,2,18,0.1111111111
1873583,2,18,0.1111111111
3338252,1,16,0.0625
2019893,1,18,0.05555555556
3130350,3,15,0.2
2570715,2,7,0.2857142857
2283955,3,18,0.1666666667
3220783,1,5,0.2
2715019,2,18,0.1111111111
1435736,4,18,0.2222222222
1872469,1,13,0.07692307692
3246333,1,15,0.06666666667
2972876,5,18,0.2777777778
3233199,1,18,0.05555555556
3352814,1,15,0.06666666667
2283532,3,18,0.1666666667
2720751,1,18,0.05555555556
3326392,5,18,0.2777777778
2166218,1,18,0.05555555556
3111815,1,15,0.06666666667
3120904,1,18,0.05555555556
2308761,1,18,0.05555555556
2831632,1,18,0.05555555556
2860090,4,18,0.2222222222
2301872,1,18,0.05555555556
1162746,1,18,0.05555555556
2142280,1,9,0.1111111111
1866252,2,18,0.1111111111
3346284,2,9,0.2222222222
3328801,3,18,0.1666666667
2441581,1,18,0.05555555556
1569969,1,18,0.05555555556
2707526,2,18,0.1111111111
2998532,6,18,0.3333333333
2834572,2,18,0.1111111111
2970784,2,17,0.1176470588
1723047,1,18,0.05555555556
2166071,1,18,0.05555555556
1849679,5,18,0.2777777778
3241947,2,18,0.1111111111
2424949,1,18,0.05555555556
1867921,1,18,0.05555555556
2849125,1,18,0.05555555556
2697501,1,18,0.05555555556
2692073,4,18,0.2222222222
3323442,1,18,0.05555555556
2708156,16,18,0.8888888889
1572317,1,18,0.05555555556
2714951,1,18,0.05555555556
3222240,2,11,0.1818181818
1871888,5,18,0.2777777778
3096885,1,18,0.05555555556
3330409,2,18,0.1111111111
2305479,4,17,0.2352941176
3002346,5,15,0.3333333333
3327812,4,18,0.2222222222
2991622,2,18,0.1111111111
3337613,3,18,0.1666666667
3097968,3,18,0.1666666667
3219698,1,18,0.05555555556
3215869,3,17,0.1764705882
2846358,1,18,0.05555555556
892713,1,18,0.05555555556
2969806,1,18,0.05555555556
2985825,1,18,0.05555555556
3122437,1,18,0.05555555556
2835657,6,18,0.3333333333
2446957,1,18,0.05555555556
3424688,4,18,0.2222222222
2693967,2,18,0.1111111111
2856795,2,18,0.1111111111
2156245,4,18,0.2222222222
2423153,3,18,0.1666666667
3328853,1,18,0.05555555556
3101646,3,18,0.1666666667
3124191,1,18,0.05555555556
2860452,1,7,0.1428571429
2992250,1,15,0.06666666667
2576224,1,18,0.05555555556
3247285,4,15,0.2666666667
1295961,2,18,0.1111111111
2580957,1,18,0.05555555556
2585419,1,18,0.05555555556
2834379,3,18,0.1666666667
3343393,1,18,0.05555555556
3354116,1,15,0.06666666667
2141255,3,18,0.1666666667
3113323,4,18,0.2222222222
2285639,2,18,0.1111111111
2554543,3,18,0.1666666667
2574376,1,18,0.05555555556
3234340,1,1,1
2983527,1,18,0.05555555556
2571851,1,18,0.05555555556
2554924,3,18,0.1666666667
3354912,4,15,0.2666666667
2164327,1,18,0.05555555556
2836086,1,18,0.05555555556
3127581,2,15,0.1333333333
2713915,1,18,0.05555555556
2012826,2,18,0.1111111111
3128706,2,15,0.1333333333
1293835,2,18,0.1111111111
2707985,2,18,0.1111111111
2569639,3,18,0.1666666667
2973509,11,18,0.6111111111
2164123,4,17,0.2352941176
2861175,1,18,0.05555555556
3329584,2,18,0.1111111111
1430880,2,18,0.1111111111
2852961,2,18,0.1111111111
2557555,2,18,0.1111111111
2991027,1,8,0.125
2161831,2,18,0.1111111111
1293031,2,18,0.1111111111
2971292,6,18,0.3333333333
3337029,1,6,0.1666666667
3348124,2,16,0.125
